,公司,年份,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明
1688,2376,2018,107/06/11,18:27:52,孫國仁,處長,89124000,公告本公司第二屆審計委員會委員名單,第 6 款,107/06/11,"1.發生變動日期:107/06/11
2.功能性委員會名稱:審計委員會
3.舊任者姓名及簡歷:
獨立董事：楊正利/鈞寶電子工業(股)公司董事長
獨立董事：詹逸宏/泰山企業股份有限公司董事長
獨立董事：黃文烈/康友製藥控股有限公司董事長
4.新任者姓名及簡歷:
獨立董事：詹逸宏/泰山企業股份有限公司董事長
獨立董事：黃文烈/康友製藥控股有限公司董事長
獨立董事：王惠民/眾智聯合會計師事務所所長
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:
任期屆滿
6.異動原因:任期屆滿，全面改選
7.原任期（例xx/xx/xx ~ xx/xx/xx）:104/06/17~107/06/16
8.新任生效日期:107/06/11
9.其他應敘明事項:無"
1689,2376,2018,107/06/26,17:09:16,孫國仁,處長,89124000,本公司將於107年6月27日召開法人說明會,第 12 款,107/06/27,"符合條款第四條第XX款：12
事實發生日：107/06/27
1.召開法人說明會之日期：107/06/27
2.召開法人說明會之時間：14 時 00 分 
3.召開法人說明會之地點：技嘉科技股份有限公司-新店總部(新北市新店區寶強路6號)
4.法人說明會擇要訊息：說明本公司民國107年第一季營運概況
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
1690,2376,2018,107/07/06,17:29:05,孫國仁,處長,89124000,公告本公司取得智嘉投資股份有限公司股權,第 20 款,107/07/06,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
智嘉投資股份有限公司現金增資發行普通股
2.事實發生日:107/7/6~107/7/6
3.交易數量、每單位價格及交易總金額:
60,000,000股、每股NTD10元、總金額NTD600,000,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
智嘉投資股份有限公司為本公司持股100%之子公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
該子公司辦理現金增資，故不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依現金增資時程付款、無
10.本次交易之決定方式、價格決定之參考依據及決策單位:
董事會決議
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
273,756,500股、總金額NTD2,737,565,000元、持股100%、無
12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
占總資產比例：28%
占歸屬於母公司業主之權益比例：41.21%
營運資金數額：NTD13,086,087,984元
13.經紀人及經紀費用:
不適用
14.取得或處分之具體目的或用途:
長期投資
15.本次交易表示異議董事之意見:
無
16.本次交易為關係人交易:是
17.董事會通過日期:
民國107年7月6日
18.監察人承認或審計委員會同意日期:
不適用
19.本次交易會計師出具非合理性意見:不適用
20.其他敘明事項:
無"
1691,2376,2018,107/07/06,17:32:18,孫國仁,處長,89124000,"代子公司智嘉投資股份有限公司公告參與認購淳安電子股份有限
公司私募普通股",第 24 款,107/07/06,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，
如股息率等）:
淳安電子股份有限公司私募普通股
2.事實發生日:107/07/06
3.交易單位數量、每單位價格及交易總金額:
交易單位數量：13,953,000股
每單位價格：新台幣43元
交易總金額：新台幣599,979,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司
之關係人者，得免揭露其姓名）:
交易相對人：淳安電子股份有限公司 
與公司之關係：無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及
前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之
關係、前次移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告
關係人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分
債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人
之債權帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表
說明認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要
約定事項:
依該私募普通股發行條件規定
10.本次交易之決定方式、價格決定之參考依據及決策單位:
交易之決定方式、價格決定之參考依據：參考私募價格合理性意見書
決策單位：董事會
11.取得或處分有價證券標的公司每股淨值:10.07
12.有價證券標的公司私募參考價格與每股交易金額差距達20%以上:否
13.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、
持股比例及權利受限情形（如質押情形）:
(1)數量：13,953,000股 
(2)金額：新台幣599,979,000元 
(3)持股比例：9.44%
(4)權利受限情形：依私募有價證券轉讓限制之規定
14.迄目前為止，私募有價證券投資（含本次交易）占公司最近期財
務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
(1)占公司最近期財務報表中總資產之比例：1.58% 
(2)占最近期財務報表中歸屬於母公司業主之權益之比例：2.32% 
(3)最近期財務報表中營運資金數額：新台幣13,086,088仟元
15.經理人及經紀費用:
無
16.取得或處分之具體目的或用途:
長期投資
17.本次交易表示異議董事之意見:
無
18.本次交易為關係人交易:
否
19.董事會通過日期:
民國107年7月6日
20.監察人承認或審計委員會同意日期:
民國107年7月6日
21.本次交易會計師出具非合理性意見:否
22.其他敘明事項:
無"
1692,2376,2018,107/07/06,17:35:02,孫國仁,處長,89124000,"代子公司智嘉投資股份有限公司公告參與認購淳安電子股份有限
公司私募普通股",第 20 款,107/07/06,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
淳安電子股份有限公司私募普通股
2.事實發生日:107/7/6~107/7/6
3.交易數量、每單位價格及交易總金額:
交易單位數量：13,953,000股
每單位價格：新台幣43元
交易總金額：新台幣599,979,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
交易相對人：淳安電子股份有限公司 
與公司之關係：無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依該私募普通股發行條件規定
10.本次交易之決定方式、價格決定之參考依據及決策單位:
交易之決定方式、價格決定之參考依據：參考私募價格合理性意見書
決策單位：董事會
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
(1)數量：13,953,000股 
(2)金額：新台幣599,979,000元 
(3)持股比例：9.44%
(4)權利受限情形：依私募有價證券轉讓限制之規定
12.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
(1)占公司最近期財務報表中總資產之比例：12.48% 
(2)占最近期財務報表中歸屬於母公司業主之權益之比例：18.37% 
(3)最近期財務報表中營運資金數額：新台幣13,086,088仟元
13.經紀人及經紀費用:
無
14.取得或處分之具體目的或用途:
長期投資
15.本次交易表示異議董事之意見:
無
16.本次交易為關係人交易:否
17.董事會通過日期:
民國107年7月6日
18.監察人承認或審計委員會同意日期:
民國107年7月6日
19.本次交易會計師出具非合理性意見:否
20.其他敘明事項:
無"
1693,2376,2018,107/08/28,16:20:55,孫國仁,處長,89124000,本公司受邀參加中信證券舉辦之「中國信託綜合證券2018年度投資論壇」,第 12 款,107/08/30,"符合條款第四條第XX款：12
事實發生日：107/08/30
1.召開法人說明會之日期：107/08/30
2.召開法人說明會之時間：13 時 30 分 
3.召開法人說明會之地點：台北晶華酒店4樓（台北市中山北路二段39巷3號4樓）
4.法人說明會擇要訊息：本公司受邀參加中信證券舉辦之「中國信託綜合證券2018年度投資論壇」，就公司營運概況等說明。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
1694,2376,2018,107/11/19,18:08:10,孫國仁,處長,89124000,本公司受邀參加國泰綜合證券舉辦之投資論壇,第 12 款,107/11/20,"符合條款第四條第XX款：12
事實發生日：107/11/20
1.召開法人說明會之日期：107/11/20
2.召開法人說明會之時間：14 時 00 分 
3.召開法人說明會之地點：台北市大安區敦化南路二段335號10樓
4.法人說明會擇要訊息：本公司受邀參加國泰綜合證券舉辦之投資論壇，就公司營運概況等說明
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
1695,2376,2019,108/03/05,11:03:44,孫國仁,資深處長,89124000,澄清108/03/05經濟日報C01媒體報導,第 51 款,108/03/05,"1.事實發生日:108/03/05
2.公司名稱:技嘉科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:108/03/05經濟日報C1版
6.報導內容:對於本公司2019年度第1季預估稅後純益及每股盈餘等相關報導。
7.發生緣由:純屬法人推估，本公司並未做財務預測。
8.因應措施:澄清媒體報導。
9.其他應敘明事項:無。"
1696,2376,2019,108/03/15,18:15:50,孫國仁,資深處長,89124000,本公司董事會決議召開民國107年股東常會,第 17 款,108/03/15,"1.董事會決議日期:108/03/15
2.股東會召開日期:108/06/12
3.股東會召開地點:桃園市中壢區民權路398號(古華花園飯店)
4.召集事由一、報告事項:
   1.民國107年度營業報告
   2.審計委員會審查民國107年度決算表冊報告
   3.民國107年度員工及董事酬勞分派情形報告
   4.其他報告事項
5.召集事由二、承認事項:
   1.民國107年度營業報告書及各項財務報表案
   2.民國107年度盈餘分派案
     (有關盈餘分派之內容本公司將於股東常會四十日前另行公告)
6.召集事由三、討論事項:
   1.修訂本公司「公司章程」案
   2.修訂本公司「取得或處分資產作業及處理程序」案
   3.修訂本公司「從事衍生性商品交易處理程序」案
   4.修訂本公司「資金貸與他人作業程序」案
   5.修訂本公司「背書保證作業程序」案
7.召集事由四、選舉事項:無
8.召集事由五、其他議案:無
9.召集事由六、臨時動議:無
10.停止過戶起始日期:108/04/14
11.停止過戶截止日期:108/06/12
12.其他應敘明事項:
受理股東提案時間:108年3月29日~108年4月8日
受理股東提案場所:技嘉科技股份有限公司財務會計總處
(地址:新北市新店區寶強路6號10樓)
受理方式:以書面方式"
1697,2376,2019,108/03/15,18:16:38,孫國仁,資深處長,89124000,本公司董事會決議通過民國107年度個體財務報告及合併財務報告,第 51 款,108/03/15,"1.事實發生日:108/03/15
2.公司名稱:技嘉科技(股)公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:N/A
5.發生緣由:本公司董事會決議通過民國107年度個體財務報告及合併財務報告
6.因應措施:N/A
7.其他應敘明事項:
(1)民國107年度個體財務報告損益情形(單位:除每股盈餘為新台幣元外，餘係仟元)
   營業收入:57,984,926
   稅後淨利:2,566,512
   稅後基本每股盈餘:4.04
(2)民國107年度合併財務報告損益情形(單位:除每股盈餘為新台幣元外，餘係仟元)
   營業收入:60,923,590
   稅後淨利:2,496,125
   稅後基本每股盈餘:4.04"
